index,match_id,winner_id,winner_name,loser_id,loser_name,win_type,submission,winner_points,loser_points,adv_pen,weight_class,sex,stage,year,event_id,winner_elo_start,loser_elo_start,winner_elo_end,loser_elo_end
437,1660,144,Andre Galvao,1023,Baret Yoshida,POINTS,,-1,-1,,ABS,M,R1,2007,370,1063.97,1114.35,1086.85,1091.47
485,1713,422,Braulio Estima,3592,A. Cacareco,SUB,Triangle,-1,-1,,99KG,M,SF,2007,371,990.48,1001.18,1018.93,972.73
466,1702,320,Romulo Barral,7808,Christian Moriarty,SUB,Heel hook,-1,-1,,88KG,M,4F,2007,372,969.66,1000.0,997.16,972.5
1021,2263,4302,David Avellan,477,Tarsis Humpreys,SUB,RNC,-1,-1,,88KG,M,4F,2009,373,966.27,1039.2,996.8,1008.67
1020,2294,-1,Jeff Monson,481,Saulo Ribeiro,POINTS,,-1,-1,,+99KG,M,3RD,2009,374,1058.0,1143.17,1086.53,1114.64
461,2254,919,Pablo Popovitch,1322,Gregor Gracie,POINTS,,3,0,,77KG,M,SF,2009,375,1075.0,1000.0,1093.9,981.1
457,2252,16,Marcelo Garcia,788,Kron Gracie,SUB,Guillotine,-1,-1,,77KG,M,4F,2009,376,1237.3,1000.0,1247.59,989.71
361,2307,422,Braulio Estima,84,Alexandre Ribeiro,POINTS,,-1,-1,,ABS,M,F,2009,377,1018.93,1102.76,1051.08,1070.61
356,2277,733,Vinicius Magalhaes,9,Marcio Cruz,SUB,Armbar,-1,-1,,99KG,M,4F,2009,378,980.53,1113.93,1015.09,1079.37
620,2295,144,Andre Galvao,-1,Tom Bass,POINTS,,-1,-1,,ABS,M,R1,2009,379,1086.85,1000.0,1101.95,984.9
619,2268,144,Andre Galvao,-1,David Avellan,POINTS,,2,0,,88KG,M,SF,2009,380,1101.95,996.8,1118.9,979.85
618,2264,144,Andre Galvao,-1,Chris Weidman,POINTS,,4,0,,88KG,M,4F,2009,381,1118.9,1000.0,1133.65,985.25
617,2258,144,Andre Galvao,-1,Kassim Anan,POINTS,,12,2,,88KG,M,R1,2009,382,1133.65,1000.0,1146.31,987.34
343,2289,481,Saulo Ribeiro,320,Romulo Barral,POINTS,,-1,-1,,+99KG,M,4F,2009,383,1114.64,997.16,1129.47,982.33
333,2241,147,Rubens Charles,177,Rany Yahya,SUB,Kimura,-1,-1,,66KG,M,SF,2009,384,1000.0,1156.34,1039.24,1117.1
647,2288,573,Fabricio Werdum,-1,Tomasz Janiszewski,POINTS,,-1,-1,,+99KG,M,4F,2009,385,1126.24,1000.0,1140.58,985.66
646,2284,573,Fabricio Werdum,4977,Rogent Lorent,SUB,Kimura,-1,-1,,+99KG,M,R1,2009,386,1140.58,1000.0,1154.75,985.83
312,2236,177,Rany Yahya,610,Jeff Glover,POINTS,,-1,-1,,66KG,M,4F,2009,387,1117.1,1011.58,1132.62,996.06
662,2231,610,Jeff Glover,-1,Timo-Juhani,POINTS,,-1,-1,,66KG,M,R1,2009,388,996.06,1000.0,1016.29,979.77
282,2239,419,Leonardo Vieira,725,Ryan Hall,SUB,Guillotine,-1,-1,,66KG,M,4F,2009,389,1155.31,1000.0,1170.0,985.31
585,2305,84,Alexandre Ribeiro,1388,Gunnar Nelson,SUB,Kneebar,-1,-1,,ABS,M,SF,2009,390,1070.61,1000.0,1092.68,977.93
583,2282,84,Alexandre Ribeiro,1329,Gerardi Rinaldi,POINTS,,3,0,,99KG,M,F,2009,391,1092.68,1000.0,1111.9,980.78
582,2276,84,Alexandre Ribeiro,8241,Radoslaw Turek,SUB,RNC,-1,-1,,99KG,M,4F,2009,392,1111.9,1000.0,1129.32,982.58
605,2271,84,Alexandre Ribeiro,-1,Ilir Latifi,POINTS,,-1,-1,,99KG,M,R1,2009,393,1129.32,1000.0,1142.2,987.12
704,2244,16,Marcelo Garcia,1065,Rodney Ellis,SUB,Guillotine,-1,-1,,77KG,M,R1,2009,394,1247.59,1000.0,1256.51,991.08
699,2235,419,Leonardo Vieira,-1,D. Marinakis,POINTS,,-1,-1,,66KG,M,R1,2009,395,1170.0,1000.0,1180.93,989.07
692,2248,292,Leonardo Santos,-1,Yoshiyuki Yoshida,POINTS,,-1,-1,,77KG,M,R1,2009,396,1003.86,1000.0,1023.64,980.22
715,2255,16,Marcelo Garcia,-1,Keita Nakamura,SUB,Guillotine,-1,-1,,77KG,M,SF,2009,397,1256.51,1000.0,1266.77,989.74
707,2272,9,Marcio Cruz,1104,Anthony Perosh,POINTS,,-1,-1,,99KG,M,R1,2009,398,1079.37,1000.0,1094.88,984.49
705,2298,16,Marcelo Garcia,637,Bruno Bastos,SUB,RNC,-1,-1,,ABS,M,R1,2009,399,1266.77,1000.0,1274.92,991.85
749,2262,576,Rafael Lovato Jr,-1,Tom Lawlor,POINTS,,-1,-1,,88KG,M,R1,2009,400,1003.85,1000.0,1023.63,980.22
744,2266,576,Rafael Lovato Jr,637,Bruno Bastos,SUB,D'arce choke,-1,-1,,88KG,M,4F,2009,401,1023.63,991.85,1046.62,968.86
739,2253,919,Pablo Popovitch,4488,Ben Askren,SUB,Toe hold,-1,-1,,77KG,M,4F,2009,402,1093.9,1000.0,1112.52,981.38
738,2247,919,Pablo Popovitch,4302,Don Ortega,SUB,RNC,-1,-1,,77KG,M,R1,2009,403,1112.52,1000.0,1128.32,984.2
230,2292,573,Fabricio Werdum,481,Saulo Ribeiro,POINTS,,-1,-1,,+99KG,M,SF,2009,404,1154.75,1129.47,1177.01,1107.21
761,2230,177,Rany Yahya,-1,Kouhei Yasumi,SUB,Choke,-1,-1,,66KG,M,R1,2009,405,1132.62,1000.0,1147.24,985.38
219,2293,573,Fabricio Werdum,224,Roberto Abreu,POINTS,,-1,-1,,+99KG,M,F,2009,406,1177.01,1000.0,1190.8,986.21
193,2301,84,Alexandre Ribeiro,144,Andre Galvao,POINTS,,-1,-1,,ABS,M,4F,2009,407,1142.2,1146.31,1164.46,1124.05
782,2287,224,Roberto Abreu,5324,Thomas DeBlass,POINTS,,-1,-1,,+99KG,M,R1,2009,408,986.21,1000.0,1007.0,979.21
551,2228,725,Ryan Hall,-1,Jeff Curran,POINTS,,-1,-1,,66KG,M,R1,2009,409,985.31,1000.0,1006.16,979.15
789,2290,224,Roberto Abreu,-1,Asa Fuller,POINTS,,-1,-1,,+99KG,M,4F,2009,410,1007.0,1000.0,1028.56,978.44
192,2297,84,Alexandre Ribeiro,6167,Ricco Rodriguez,SUB,Armbar,-1,-1,,ABS,M,R1,2009,411,1164.46,1033.44,1179.18,1018.72
191,2280,84,Alexandre Ribeiro,733,Vinicius Magalhaes,POINTS,,-1,-1,,99KG,M,SF,2009,412,1179.18,1015.09,1192.62,1001.65
811,2285,320,Romulo Barral,-1,Denis Roberts,SUB,Kneebar,-1,-1,,+99KG,M,R1,2009,413,982.33,984.76,1005.49,961.6
162,2243,725,Ryan Hall,610,Jeff Glover,POINTS,,-1,-1,,66KG,M,3RD,2009,414,1006.16,1016.29,1029.83,992.62
831,2237,147,Rubens Charles,4302,Joel Tudor,SUB,RNC,-1,-1,,66KG,M,4F,2009,415,1039.24,1000.0,1061.69,977.55
830,2232,147,Rubens Charles,5463,Hiroshi Nakamura,SUB,Armbar,-1,-1,,66KG,M,R1,2009,416,1061.69,1000.0,1080.65,981.04
158,2242,179,Rafael Mendes,147,Rubens Charles,POINTS,,-1,-1,,66KG,M,F,2009,417,1000.0,1080.65,1031.93,1048.72
157,2240,179,Rafael Mendes,419,Leonardo Vieira,SUB,RNC,-1,-1,,66KG,M,SF,2009,418,1031.93,1180.93,1070.69,1142.17
848,2261,477,Tarsis Humpreys,-1,I. Praporshchikov,POINTS,,-1,-1,,88KG,M,R1,2009,419,1008.67,1000.0,1028.17,980.5
845,2286,481,Saulo Ribeiro,-1,Kouji Kanechika,POINTS,,-1,-1,,+99KG,M,R1,2009,420,1107.21,1000.0,1121.23,985.98
424,2296,733,Vinicius Magalhaes,1369,Dean Lister,POINTS,,-1,-1,,ABS,M,R1,2009,421,1001.65,1143.67,1029.4,1115.92
423,2273,733,Vinicius Magalhaes,543,Rodrigo Cavaca,SUB,Heel hook,-1,-1,,99KG,M,R1,2009,422,1029.4,1000.0,1050.46,978.94
506,2274,1369,Dean Lister,3592,Andreas Olsen,SUB,Triangle,-1,-1,,99KG,M,R1,2009,423,1115.92,1000.0,1131.52,984.4
531,2245,788,Kron Gracie,4302,Erico Cocco,SUB,RNC,-1,-1,,77KG,M,R1,2009,424,989.71,1000.0,1013.39,976.32
859,2302,733,Vinicius Magalhaes,5463,Chris Wideman,SUB,Armbar,-1,-1,,ABS,M,4F,2009,425,1050.46,1000.0,1072.11,978.35
853,2309,733,Vinicius Magalhaes,1388,Gunnar Nelson,POINTS,,3,0,,ABS,M,3RD,2009,426,1072.11,977.93,1089.02,961.02
879,2234,179,Rafael Mendes,3592,Jayson Patino,SUB,Triangle,-1,-1,,66KG,M,R1,2009,427,1070.69,1000.0,1089.07,981.62
121,2229,1398,Justin Rader,1023,Baret Yoshida,POINTS,,-1,-1,,66KG,M,R1,2009,428,1000.0,1091.47,1025.15,1066.32
941,2283,733,Vinicius Magalhaes,-1,Glover Teixeira,SUB,Armbar,-1,-1,,99KG,M,3RD,2009,429,1089.02,1000.0,1108.84,980.18
957,2246,1322,Gregor Gracie,484,Murilo Santana,POINTS,,3,0,,77KG,M,R1,2009,430,981.1,1000.0,1002.19,978.91
953,2291,224,Roberto Abreu,-1,Jeff Monson,POINTS,,-1,-1,,+99KG,M,SF,2009,431,1028.56,1086.53,1056.53,1058.56
963,2278,-1,Glover Teixeira,1369,Dean Lister,POINTS,,-1,-1,,99KG,M,4F,2009,432,980.18,1131.52,1011.2,1100.5
61,2306,422,Braulio Estima,733,Vinicius Magalhaes,POINTS,,-1,-1,,ABS,M,SF,2009,433,1051.08,1108.84,1079.03,1080.89
60,2303,422,Braulio Estima,16,Marcelo Garcia,SUB,Katagatame,-1,-1,,ABS,M,4F,2009,434,1079.03,1274.92,1117.25,1236.7
470,2265,422,Braulio Estima,1526,James Brasco,POINTS,,-1,-1,,88KG,M,4F,2009,435,1117.25,1000.0,1132.1,985.15
468,2308,117,Ronaldo Souza,378,Robert Drysdale,POINTS,,8,0,,ABS,M,SPF,2009,436,1159.62,1055.3,1179.46,1035.46
487,2299,422,Braulio Estima,5463,Janne-Pekka,SUB,Armbar,-1,-1,,ABS,M,R1,2009,437,1132.1,1000.0,1146.75,985.35
486,2259,422,Braulio Estima,4302,Yuji Arai,SUB,RNC,-1,-1,,88KG,M,R1,2009,438,1146.75,1000.0,1160.57,986.18
427,2238,179,Rafael Mendes,1398,Justin Rader,SUB,Anaconda,-1,-1,,66KG,M,4F,2009,439,1089.07,1025.15,1109.77,1004.45
59,2269,422,Braulio Estima,144,Andre Galvao,SUB,Triangle,-1,-1,,88KG,M,F,2009,440,1160.57,1124.05,1187.34,1097.28
58,2267,422,Braulio Estima,576,Rafael Lovato Jr,SUB,Estima lock,-1,-1,,88KG,M,SF,2009,441,1187.34,1046.62,1204.33,1029.63
984,2251,1322,Gregor Gracie,292,Leonardo Santos,POINTS,,-1,-1,,77KG,M,4F,2009,442,1002.19,1023.64,1025.55,1000.28
995,2270,-1,David Avellan,576,Rafael Lovato Jr,SUB,Footlock,-1,-1,,88KG,M,3RD,2009,443,979.85,1029.63,1010.06,999.42
23,2257,919,Pablo Popovitch,16,Marcelo Garcia,POINTS,,3,0,,77KG,M,F,2009,444,1128.32,1236.7,1162.18,1202.84
1022,3304,1388,Gunnar Nelson,174,Bruno Frazatto,POINTS,,-1,-1,,ABS,M,R1,2011,445,961.02,1000.0,983.25,977.77
439,3234,419,Leonardo Vieira,7247,Enrico Cocco,POINTS,,6,0,,77KG,M,R1,2011,446,1142.17,1000.0,1154.41,987.76
800,3222,195,Robson Moura,-1,Greger Forsel,POINTS,,3,0,,66KG,M,R1,2011,447,1054.49,1000.0,1071.38,983.11
790,3254,224,Roberto Abreu,5463,Sekine Hideki,SUB,Armbar,-1,-1,,+99KG,M,R1,2011,448,1056.53,1000.0,1075.82,980.71
221,3289,573,Fabricio Werdum,224,Roberto Abreu,POINTS,,-1,-1,,+99KG,M,SF,2011,449,1190.8,1075.82,1207.14,1059.48
220,3252,573,Fabricio Werdum,1757,Alexander Trans,POINTS,,2,0,,+99KG,M,R1,2011,450,1207.14,1000.0,1216.45,990.69
207,3233,188,Augusto Mendes,8394,Vagner Rocha,SUB,Footlock,-1,-1,,77KG,M,R1,2011,451,1000.0,1000.0,1023.0,977.0
203,3319,144,Andre Galvao,919,Pablo Popovitch,SUB,Toe hold,-1,-1,,ABS,M,F,2011,452,1097.28,1162.18,1132.7,1126.76
202,3316,144,Andre Galvao,484,Murilo Santana,POINTS,,0,0,PEN,ABS,M,SF,2011,453,1132.7,978.91,1145.32,966.29
201,3315,144,Andre Galvao,138,Sergio Moraes,POINTS,,6,0,,ABS,M,4F,2011,454,1145.32,1000.0,1158.62,986.7
200,3297,144,Andre Galvao,431,Rousimar Palhares,POINTS,,9,4,,88KG,M,F,2011,455,1158.62,1000.0,1173.51,985.11
194,3318,84,Alexandre Ribeiro,484,Murilo Santana,POINTS,,2,0,,ABS,M,3PLC,2011,456,1192.62,966.29,1202.45,956.46
751,3269,576,Rafael Lovato Jr,3592,Kyle Griffin,SUB,Triangle,-1,-1,,88KG,M,4F,2011,457,999.42,1000.0,1024.76,974.66
750,3238,576,Rafael Lovato Jr,4302,Jeon Doo,SUB,RNC,-1,-1,,88KG,M,R1,2011,458,1024.76,1000.0,1046.12,978.64
801,3248,247,Rodolfo Vieira,5463,Joseph Lee,SUB,Armbar,-1,-1,,99KG,M,R1,2011,459,1000.0,1000.0,1023.0,977.0
823,3236,431,Rousimar Palhares,6438,Dan Schon,SUB,Heel hook,-1,-1,,88KG,M,R1,2011,460,985.11,1000.0,1009.1,976.01
821,3241,138,Sergio Moraes,1768,James Harbison,POINTS,,-1,-1,,88KG,M,R1,2011,461,986.7,1000.0,1007.47,979.23
159,3281,179,Rafael Mendes,195,Robson Moura,POINTS,,-1,-1,,66KG,M,SF,2011,462,1109.77,1071.38,1131.13,1050.02
729,3311,484,Murilo Santana,5463,Marko Helen,SUB,Armbar,-1,-1,,ABS,M,R1,2011,463,956.46,958.82,979.62,935.66
728,3230,484,Murilo Santana,5463,Jorge Britto,SUB,Armbar,-1,-1,,77KG,M,R1,2011,464,979.62,1000.0,1003.97,975.65
477,3322,595,Gabrielle Garcia,1050,Penny Thomas,SUB,Americana,-1,-1,,+60KG,F,SF,2011,465,1000.0,1000.0,1027.6,972.4
476,3275,1369,Dean Lister,8241,Radoslaw Turek,SUB,Footlock,-1,-1,,99KG,M,4F,2011,466,1100.5,982.58,1117.53,965.55
475,3251,1369,Dean Lister,1167,Augusto Ferrari,POINTS,,2,0,,99KG,M,R1,2011,467,1117.53,1000.0,1131.01,986.52
488,3232,410,Claudio Calasans,-1,Daniel Strauss,SUB,Kneebar,-1,-1,,77KG,M,R1,2011,468,1000.0,1000.0,1023.0,977.0
483,3246,387,Antonio Braga Neto,3592,Igor Praporschchikov,SUB,Triangle,-1,-1,,99KG,M,R1,2011,469,1000.0,1000.0,1023.0,977.0
432,3286,1369,Dean Lister,247,Rodolfo Vieira,SUB,Heel hook,-1,-1,,99KG,M,SF,2011,470,1131.01,1023.0,1150.3,1003.71
428,3260,179,Rafael Mendes,1398,Justin Rader,SUB,RNC,-1,-1,,66KG,M,4F,2011,471,1131.13,1004.45,1147.59,987.99
860,3256,733,Vinicius Magalhaes,-1,Luke Costello,POINTS,,2,0,,+99KG,M,R1,2011,472,1080.89,1000.0,1096.32,984.57
858,3229,1617,Victor Estima,-1,Sanshiro Nakamura,POINTS,,2,0,,77KG,M,R1,2011,473,1000.0,1000.0,1020.0,980.0
253,3235,967,Jonathan Torres,1523,Clark Gracie,POINTS,,2,0,,77KG,M,R1,2011,474,1000.0,1000.0,1020.0,980.0
246,3320,232,Jose Mario Sperry,52,Renzo Gracie,POINTS,,2,0,,ABS,M,SPF,2011,475,1086.44,1119.01,1117.06,1088.39
243,3287,644,Joao Assis,84,Alexandre Ribeiro,SUB,RNC,-1,-1,,99KG,M,SF,2011,476,1000.0,1202.45,1042.08,1160.37
832,3224,147,Rubens Charles,3592,David Marinakis,SUB,Triangle,-1,-1,,66KG,M,R1,2011,477,1048.72,1000.0,1068.52,980.2
65,3266,410,Claudio Calasans,188,Augusto Mendes,SUB,Heel hook,-1,-1,,77KG,M,4F,2011,478,1023.0,1023.0,1048.3,997.7
62,3321,422,Braulio Estima,117,Ronaldo Souza,POINTS,,3,0,,ABS,M,SPF,2011,479,1204.33,1179.46,1230.33,1153.46
512,3323,595,Gabrielle Garcia,-1,Hannette Staack,POINTS,,-1,-1,,+60KG,F,F,2011,480,1027.6,1000.0,1051.54,976.06
851,3308,733,Vinicius Magalhaes,637,Bruno Bastos,SUB,Heel hook,-1,-1,,ABS,M,R1,2011,481,1096.32,968.86,1111.24,953.94
850,3288,733,Vinicius Magalhaes,1329,Gerardi Rinaldi,POINTS,,3,0,,+99KG,M,SF,2011,482,1111.24,980.78,1126.63,965.39
849,3278,733,Vinicius Magalhaes,1548,Jose Junior,SUB,Footlock,-1,-1,,+99KG,M,4F,2011,483,1126.63,1000.0,1143.1,983.53
664,3247,644,Joao Assis,6438,James Poupolo,SUB,Heel hook,-1,-1,,99KG,M,R1,2011,484,1042.08,1000.0,1062.31,979.77
303,3317,919,Pablo Popovitch,84,Alexandre Ribeiro,DECISION,,-1,-1,,ABS,M,SF,2011,485,1126.76,1160.37,1149.13,1138.0
291,3282,16,Marcelo Garcia,788,Kron Gracie,POINTS,,2,0,,77KG,M,SF,2011,486,1202.84,1013.39,1214.91,1001.32
283,3267,419,Leonardo Vieira,967,Jonathan Torres,POINTS,,2,0,,77KG,M,4F,2011,487,1154.41,1020.0,1168.3,1006.11
281,3283,419,Leonardo Vieira,410,Claudio Calasans,POINTS,,3,0,,77KG,M,SF,2011,488,1168.3,1048.3,1184.33,1032.27
129,3291,788,Kron Gracie,410,Claudio Calasans,SUB,Guillotine,-1,-1,,77KG,M,3PLC,2011,489,1001.32,1032.27,1030.12,1003.47
868,3303,595,Gabrielle Garcia,258,Hanette Staack,POINTS,,2,0,,+60KG,F,F,2011,490,1051.54,1000.0,1073.71,977.83
893,3226,610,Jeff Glover,-1,Tom Barlow,POINTS,,-1,-1,,66KG,M,R1,2011,491,992.62,1000.0,1013.04,979.58
886,3244,84,Alexandre Ribeiro,-1,Kari Petola,POINTS,,5,0,,99KG,M,R1,2011,492,1138.0,1000.0,1150.45,987.55
344,3310,138,Sergio Moraes,387,Antonio Braga Neto,SUB,Footlock,-1,-1,,ABS,M,R1,2011,493,1007.47,1023.0,1031.5,998.97
631,3225,1023,Baret Yoshida,4302,Nicolas Renier,SUB,RNC,-1,-1,,66KG,M,R1,2011,494,1066.32,1000.0,1084.98,981.34
335,3280,147,Rubens Charles,610,Jeff Glover,POINTS,,6,0,,66KG,M,SF,2011,495,1068.52,1013.04,1088.72,992.84
334,3262,147,Rubens Charles,1023,Baret Yoshida,POINTS,,-1,-1,,66KG,M,4F,2011,496,1088.72,1084.98,1110.48,1063.22
329,3284,431,Rousimar Palhares,576,Rafael Lovato Jr,SUB,Heel hook,-1,-1,,88KG,M,SF,2011,497,1009.1,1046.12,1039.63,1015.59
325,3261,195,Robson Moura,725,Ryan Hall,POINTS,,3,0,,66KG,M,4F,2011,498,1050.02,1029.83,1070.74,1009.11
652,3263,610,Jeff Glover,1774,Mark Ramos,SUB,D'arce choke,-1,-1,,66KG,M,4F,2011,499,992.84,1000.0,1018.66,974.18
648,3276,573,Fabricio Werdum,5463,Jeff Monson,SUB,Armbar,-1,-1,,+99KG,M,4F,2011,500,1216.45,1058.56,1230.98,1044.03
526,3221,1398,Justin Rader,-1,Timo-Juhani,POINTS,,3,0,,66KG,M,R1,2011,501,987.99,979.77,1007.52,960.24
947,3240,919,Pablo Popovitch,-1,Zbigniew Tyszka,POINTS,,-1,-1,,88KG,M,R1,2011,502,1149.13,1000.0,1161.04,988.09
946,3228,16,Marcelo Garcia,-1,Davis Heart,SUB,Guillotine,-1,-1,,77KG,M,R1,2011,503,1214.91,1000.0,1225.26,989.65
612,3271,144,Andre Galvao,1388,Gunnar Nelson,POINTS,,3,0,,88KG,M,4F,2011,504,1173.51,983.25,1184.54,972.22
352,3307,1617,Victor Estima,644,Joao Assis,POINTS,,2,0,,ABS,M,R1,2011,505,1020.0,1062.31,1042.42,1039.89
128,3265,788,Kron Gracie,484,Murilo Santana,POINTS,,0,0,PEN,77KG,M,4F,2011,506,1030.12,1003.97,1048.43,985.66
902,3306,919,Pablo Popovitch,-1,Janne-Pekka,POINTS,,-1,-1,,ABS,M,R1,2011,507,1161.04,985.35,1171.71,974.68
357,3299,733,Vinicius Magalhaes,573,Fabricio Werdum,POINTS,,2,0,,+99KG,M,F,2011,508,1143.1,1230.98,1175.54,1198.54
622,3305,144,Andre Galvao,4302,Shinzo Ansai,SUB,RNC,-1,-1,,ABS,M,R1,2011,509,1184.54,1000.0,1196.36,988.18
621,3242,144,Andre Galvao,-1,Don Ortega,POINTS,,-1,-1,,88KG,M,R1,2011,510,1196.36,984.2,1205.47,975.09
939,3268,431,Rousimar Palhares,6438,David Avellan,SUB,Heel hook,-1,-1,,88KG,M,4F,2011,511,1039.63,1010.06,1062.78,986.91
937,3277,224,Roberto Abreu,-1,Glover Teixeira,POINTS,,-1,-1,,+99KG,M,4F,2011,512,1059.48,1011.2,1078.44,992.24
91,3298,1369,Dean Lister,644,Joao Assis,SUB,Heel hook,-1,-1,,99KG,M,F,2011,513,1150.3,1039.89,1171.01,1019.18
586,3313,84,Alexandre Ribeiro,1388,Gunnar Nelson,POINTS,,2,0,,ABS,M,4F,2011,514,1150.45,972.22,1162.06,960.61
584,3293,84,Alexandre Ribeiro,911,Antonio Peinado,POINTS,,4,0,,99KG,M,3PLC,2011,515,1162.06,1000.0,1175.05,987.01
375,3220,179,Rafael Mendes,174,Bruno Frazatto,POINTS,,6,0,,66KG,M,R1,2011,516,1147.59,977.77,1158.53,966.83
607,3309,84,Alexandre Ribeiro,-1,Jeff Monson,POINTS,,-1,-1,,ABS,M,R1,2011,517,1175.05,1044.03,1187.85,1031.23
606,3272,84,Alexandre Ribeiro,4302,Lucio Lagarto,SUB,RNC,-1,-1,,99KG,M,4F,2011,518,1187.85,1000.0,1200.66,987.19
392,3285,144,Andre Galvao,919,Pablo Popovitch,POINTS,,2,0,,88KG,M,SF,2011,519,1205.47,1171.71,1227.15,1150.03
387,3295,179,Rafael Mendes,147,Rubens Charles,POINTS,,-1,-1,,66KG,M,F,2011,520,1158.53,1110.48,1180.96,1088.05
404,3264,16,Marcelo Garcia,1617,Victor Estima,SUB,Guillotine,-1,-1,,77KG,M,4F,2011,521,1225.26,1042.42,1238.35,1029.33
396,3290,610,Jeff Glover,195,Robson Moura,SUB,Guillotine,-1,-1,,66KG,M,3PLC,2011,522,1018.66,1070.74,1049.05,1040.35
532,3231,788,Kron Gracie,-1,Jason Manly,SUB,Guillotine,-1,-1,,77KG,M,R1,2011,523,1048.43,1000.0,1068.24,980.19
552,3223,725,Ryan Hall,-1,Tetsu Hadario,POINTS,,5,4,,66KG,M,R1,2011,524,1009.11,1000.0,1028.59,980.52
24,3270,919,Pablo Popovitch,138,Sergio Moraes,POINTS,,2,0,,88KG,M,4F,2011,525,1150.03,1031.5,1164.8,1016.73
0,3314,484,Murilo Santana,733,Vinicius Magalhaes,DECISION,,-1,-1,,ABS,M,4F,2011,526,985.66,1175.54,1013.67,1147.53
464,3274,247,Rodolfo Vieira,911,Antonio Peinado,POINTS,,5,0,,99KG,M,4F,2011,527,1003.71,987.01,1024.65,966.07
463,3294,224,Roberto Abreu,1329,Gerardi Rinaldi,SUB,Kneebar,-1,-1,,+99KG,M,3PLC,2011,528,1078.44,965.39,1096.57,947.26
451,3296,16,Marcelo Garcia,419,Leonardo Vieira,SUB,Triangle,-1,-1,,77KG,M,F,2011,529,1238.35,1184.33,1263.64,1159.04
450,3273,644,Joao Assis,387,Antonio Braga Neto,SUB,Footlock,-1,-1,,99KG,M,4F,2011,530,1019.18,998.97,1043.01,975.14
1006,3239,-1,Kyle Griffin,320,Romulo Barral,POINTS,,2,0,,88KG,M,R1,2011,531,974.66,1005.49,996.43,983.72
26,3312,919,Pablo Popovitch,1617,Victor Estima,POINTS,,2,0,,ABS,M,4F,2011,532,1164.8,1029.33,1178.63,1015.5
25,3292,919,Pablo Popovitch,576,Rafael Lovato Jr,POINTS,,-1,-1,,88KG,M,3PLC,2011,533,1178.63,1015.59,1191.57,1002.65
50,5019,320,Romulo Barral,3009,Keenan Cornelius,POINTS,,-1,-1,,88KG,M,SF,2013,534,983.72,1000.0,1008.84,974.88
983,5025,-1,Kamil Uminski,1827,James Puopolo,SUB,Footlock,-1,-1,,99KG,M,R1,2013,535,1000.0,1000.0,1023.0,977.0
32,5048,224,Roberto Abreu,2452,Orlando Sanchez,POINTS,,-1,-1,,+99KG,M,4F,2013,536,1096.57,1000.0,1112.61,983.96
1003,5008,-1,David Avellan,631,Rodrigo Caporal,DECISION,,-1,-1,,88KG,M,R1,2013,537,986.91,1000.0,1004.55,982.36
546,5047,984,Marcus Almeida,4977,Hideki Sekine,SUB,Kimura,-1,-1,,+99KG,M,4F,2013,538,1000.0,1000.0,1025.3,974.7
1014,5011,-1,Oskar Piechota,410,Claudio Calasans,SUB,Choke,-1,-1,,88KG,M,R1,2013,539,1000.0,1003.47,1023.23,980.24
549,4976,179,Rafael Mendes,4977,Y. Takahito,SUB,Kimura,-1,-1,,66KG,M,R1,2013,540,1180.96,1000.0,1192.96,988.0
550,4985,179,Rafael Mendes,5463,Tetsu Suzuki,SUB,Armbar,-1,-1,,66KG,M,4F,2013,541,1192.96,1000.0,1205.5,987.46
204,5067,144,Andre Galvao,422,Braulio Estima,SUB,RNC,-1,-1,,ABS,M,SPF,2013,542,1227.15,1230.33,1259.64,1197.84
533,4992,788,Kron Gracie,4302,Andy Wang,SUB,RNC,-1,-1,,77KG,M,R1,2013,543,1068.24,1000.0,1086.78,981.46
545,5041,984,Marcus Almeida,4488,Jimmy Freidrich,SUB,Toe hold,-1,-1,,+99KG,M,R1,2013,544,1025.3,1000.0,1046.63,978.67
414,4990,147,Rubens Charles,179,Rafael Mendes,DECISION,,-1,-1,,66KG,M,F,2013,545,1088.05,1205.5,1117.35,1176.2
397,5036,644,Joao Assis,1369,Dean Lister,POINTS,,5,0,,99KG,M,F,2013,546,1043.01,1171.01,1078.18,1135.84
563,5038,5861,Jared Dopp,-1,Amir Allam,POINTS,,-1,-1,,+99KG,M,R1,2013,547,1000.0,1000.0,1020.0,980.0
178,5056,5861,Jared Dopp,1272,Leonardo Nogueira,POINTS,,2,0,,ABS,M,R1,2013,548,1020.0,1000.0,1038.85,981.15
187,4991,4328,AJ Agazarm,2226,DeAlonzio Jackson,DECISION,,-1,-1,,77KG,M,R1,2013,549,1000.0,1000.0,1017.0,983.0
812,5013,320,Romulo Barral,-1,Kim Dong,SUB,Kneebar,-1,-1,,88KG,M,R1,2013,550,1008.84,1000.0,1031.25,977.59
921,4979,147,Rubens Charles,4302,D. Hemmings,SUB,RNC,-1,-1,,66KG,M,R1,2013,551,1117.35,1000.0,1132.86,984.49
534,4994,358,Lucas Lepri,-1,Tero Pyylampi,POINTS,,3,0,,77KG,M,R1,2013,552,1000.0,1000.0,1020.0,980.0
378,5034,644,Joao Assis,1272,Leonardo Nogueira,SUB,Heel hook,-1,-1,,99KG,M,SF,2013,553,1078.18,981.15,1098.27,961.06
