match_id,winner_id,winner_name,loser_id,loser_name,win_type,submission,winner_points,loser_points,adv_pen,weight_class,sex,stage,year,event_id,winner_rating_start,loser_rating_start,winner_rating_end,loser_rating_end,winner_rd_end,loser_rd_end
3295,179,Rafael Mendes,147,Rubens Charles,POINTS,,-1,-1,,66KG,M,F,2011,520,2179.393184874635,1941.8003295525154,2378.0540577872716,1998.4818089477694,173.8608798040509,169.63616822057037
3264,16,Marcelo Garcia,1617,Victor Estima,SUB,Guillotine,-1,-1,,77KG,M,4F,2011,521,2150.2691646320873,1500.0,2256.026334058481,1583.741596486549,123.9526255243334,237.30338229490962
3290,610,Jeff Glover,195,Robson Moura,SUB,Guillotine,-1,-1,,66KG,M,3PLC,2011,522,1499.6865748979394,1981.3968385009257,1753.053830573268,1761.7938706425562,167.42952609700293,184.91726060880606
3231,788,Kron Gracie,-1,Jason Manly,SUB,Guillotine,-1,-1,,77KG,M,R1,2011,523,1583.2737015991318,1500.0,1781.908716950418,1309.1486733756853,203.20306593427787,282.0823651694554
3223,725,Ryan Hall,-1,Tetsu Hadario,POINTS,,5,4,,66KG,M,R1,2011,524,1660.405373081672,1500.0,1661.6918952144852,1383.9233793163205,195.118701468237,278.0579116883261
3270,919,Pablo Popovitch,138,Sergio Moraes,POINTS,,2,0,,88KG,M,4F,2011,525,2056.074275500567,1500.0,1920.7043079504092,1588.932305407537,126.89518341105033,214.3072233755098
3314,484,Murilo Santana,733,Vinicius Magalhaes,DECISION,,-1,-1,,ABS,M,4F,2011,526,1337.6891050238826,1923.9422728327406,1564.7245614860735,2016.5787092630212,184.99888364245876,139.13002631855375
3274,247,Rodolfo Vieira,911,Antonio Peinado,POINTS,,5,0,,99KG,M,4F,2011,527,1500.0,1500.0,1629.267359251516,1247.8637644256964,236.03522196655464,250.66822675569495
3294,224,Roberto Abreu,1329,Gerardi Rinaldi,SUB,Kneebar,-1,-1,,+99KG,M,3PLC,2011,528,1790.6345007825057,1274.6703454721046,1847.8518188339217,1086.6083229986764,159.88611871420122,245.273292950544
3296,16,Marcelo Garcia,419,Leonardo Vieira,SUB,Triangle,-1,-1,,77KG,M,F,2011,529,2150.2691646320873,1833.1071129759246,2256.026334058481,1835.447399656895,123.9526255243334,107.80386746524694
3273,644,Joao Assis,387,Antonio Braga Neto,SUB,Footlock,-1,-1,,99KG,M,4F,2011,530,1500.0,1500.0,1777.1008337336493,1347.1908429669022,197.2266650073449,227.7354003353578
3239,-1,Kyle Griffin,320,Romulo Barral,POINTS,,2,0,,88KG,M,R1,2011,531,1500.0,1506.3515578999093,1408.1059770102509,1448.6852594019713,221.34428278321005,171.9977756739741
3312,919,Pablo Popovitch,1617,Victor Estima,POINTS,,2,0,,ABS,M,4F,2011,532,2056.074275500567,1500.0,1920.7043079504092,1583.741596486549,126.89518341105033,237.30338229490962
3292,919,Pablo Popovitch,576,Rafael Lovato Jr,POINTS,,-1,-1,,88KG,M,3PLC,2011,533,2056.074275500567,1411.6021613179341,1920.7043079504092,1458.1815317871103,126.89518341105033,149.68663863779807
5019,320,Romulo Barral,3009,Keenan Cornelius,POINTS,,-1,-1,,88KG,M,SF,2013,534,1448.6852594019713,1500.0,1687.8093610159244,1934.4630719854586,139.4125894872482,165.19478058179894
5025,-1,Kamil Uminski,1827,James Puopolo,SUB,Footlock,-1,-1,,99KG,M,R1,2013,535,1500.0,1500.0,1711.004167935113,1288.995832064887,290.3189677472295,290.3189677472295
5048,224,Roberto Abreu,2452,Orlando Sanchez,POINTS,,-1,-1,,+99KG,M,4F,2013,536,1847.8518188339217,1500.0,1937.4625963360263,1582.9466206331833,130.7766412453574,257.2973007176468
5008,-1,David Avellan,631,Rodrigo Caporal,DECISION,,-1,-1,,88KG,M,R1,2013,537,1519.8886233923724,1500.0,1479.962594434658,1386.9291564867278,148.0671797593729,261.7194923783808
5047,984,Marcus Almeida,4977,Hideki Sekine,SUB,Kimura,-1,-1,,+99KG,M,4F,2013,538,1500.0,1500.0,2174.7270043536764,1196.8416972461362,180.01181858962178,274.6882133573501
5011,-1,Oskar Piechota,410,Claudio Calasans,SUB,Choke,-1,-1,,88KG,M,R1,2013,539,1500.0,1519.8650932623702,1405.867429604825,1425.060527165278,216.363832887151,191.80052744073902
4976,179,Rafael Mendes,4977,Y. Takahito,SUB,Kimura,-1,-1,,66KG,M,R1,2013,540,2378.0540577872716,1500.0,2318.7957705026647,1403.509669347302,163.88004795645642,343.95118599865367
4985,179,Rafael Mendes,5463,Tetsu Suzuki,SUB,Armbar,-1,-1,,66KG,M,4F,2013,541,2378.0540577872716,1500.0,2318.7957705026647,1334.9401616982345,163.88004795645642,343.95118855724144
5067,144,Andre Galvao,422,Braulio Estima,SUB,RNC,-1,-1,,ABS,M,SPF,2013,542,1985.0677900011738,2152.9950258855965,2066.630318440277,2055.446064680079,107.17892258673544,116.48809231526369
4992,788,Kron Gracie,4302,Andy Wang,SUB,RNC,-1,-1,,77KG,M,R1,2013,543,1781.908716950418,1500.0,2036.597143992627,1356.8564390622666,165.8837761178286,289.26438660591066
5041,984,Marcus Almeida,4488,Jimmy Freidrich,SUB,Toe hold,-1,-1,,+99KG,M,R1,2013,544,1500.0,1500.0,2174.7270043536764,1288.995832064887,180.01181858962178,290.3189677472295
4990,147,Rubens Charles,179,Rafael Mendes,DECISION,,-1,-1,,66KG,M,F,2013,545,1998.4818089477694,2378.0540577872716,2192.7316573930434,2318.7957705026647,152.31007182357348,163.88004795645642
5036,644,Joao Assis,1369,Dean Lister,POINTS,,5,0,,99KG,M,F,2013,546,1777.1008337336493,2047.1555713603102,2054.4480419605825,1945.8012374137543,161.19807987232784,120.67052548425876
5038,5861,Jared Dopp,-1,Amir Allam,POINTS,,-1,-1,,+99KG,M,R1,2013,547,1500.0,1500.0,1711.9966261012898,1337.6891050238826,203.5746419533089,290.3189646747521
5056,5861,Jared Dopp,1272,Leonardo Nogueira,POINTS,,2,0,,ABS,M,R1,2013,548,1500.0,1500.0,1711.9966261012898,1556.2200372754264,203.5746419533089,196.54968113095484
4991,4328,AJ Agazarm,2226,DeAlonzio Jackson,DECISION,,-1,-1,,77KG,M,R1,2013,549,1500.0,1500.0,1561.4815174779421,1386.3823752941346,254.77394114447554,290.3189624038993
5013,320,Romulo Barral,-1,Kim Dong,SUB,Kneebar,-1,-1,,88KG,M,R1,2013,550,1448.6852594019713,1500.0,1687.8093610159244,1249.8722291594154,139.4125894872482,263.22738403619155
4979,147,Rubens Charles,4302,D. Hemmings,SUB,RNC,-1,-1,,66KG,M,R1,2013,551,1998.4818089477694,1500.0,2192.7316573930434,1385.5033947158822,152.31007182357348,317.5520303230005
4994,358,Lucas Lepri,-1,Tero Pyylampi,POINTS,,3,0,,77KG,M,R1,2013,552,1500.0,1500.0,1466.7388862034504,1337.6891050238826,243.71896466489144,290.3189646747521
5034,644,Joao Assis,1272,Leonardo Nogueira,SUB,Heel hook,-1,-1,,99KG,M,SF,2013,553,1777.1008337336493,1500.0,2054.4480419605825,1556.2200372754264,161.19807987232784,196.54968113095484
4981,1398,Justin Rader,188,Augusto Mendes,DECISION,,-1,-1,,66KG,M,R1,2013,554,1573.5980592338237,1471.5584230486213,1669.3440015041137,1418.9536956117458,168.30651743834815,219.17199464004975
5003,788,Kron Gracie,967,Jonathan Torres,SUB,Armbar,-1,-1,,77KG,M,SF,2013,555,1781.908716950418,1540.1282492586367,2036.597143992627,1596.903992101582,165.8837761178286,192.45608422931582
5005,788,Kron Gracie,2107,Otavio Sousa,SUB,Guillotine,-1,-1,,77KG,M,F,2013,556,1781.908716950418,1500.0,2036.597143992627,1842.6970269299647,165.8837761178286,208.9254605847968
4984,1398,Justin Rader,-1,Nicolas Renier,POINTS,,-1,-1,,66KG,M,4F,2013,557,1573.5980592338237,1350.2294626574665,1669.3440015041137,1505.6074888553514,168.30651743834815,223.76797199403515
5015,919,Pablo Popovitch,-1,David Avellan,POINTS,,-1,-1,,88KG,M,4F,2013,558,1920.7043079504092,1519.8886233923724,1799.5716040919967,1479.962594434658,119.12686673639688,148.0671797593729
5009,576,Rafael Lovato Jr,-1,Shinsho Anzai,SUB,Triangle,-1,-1,,88KG,M,R1,2013,559,1458.1815317871103,1500.0,1585.1905827783962,1253.212234133228,128.87011892540093,259.6253440546337
5016,576,Rafael Lovato Jr,3592,Rustam Chsiev,SUB,Triangle,-1,-1,,88KG,M,4F,2013,560,1458.1815317871103,1500.0,1585.1905827783962,1212.9072553231115,128.87011892540093,259.6253481372522
4987,179,Rafael Mendes,2997,Joao Miyao,POINTS,,2,0,,66KG,M,SF,2013,561,2378.0540577872716,1500.0,2318.7957705026647,1543.6291918862767,163.88004795645642,217.79986881992974
5049,2403,Joao Gabriel Rocha,5861,Jared Dopp,POINTS,,-1,-1,,+99KG,M,SF,2013,562,1500.0,1500.0,1651.4246241282017,1711.9966261012898,180.12408841700096,203.5746419533089
5007,919,Pablo Popovitch,-1,Doorwang Jeon,POINTS,,3,0,,88KG,M,R1,2013,563,1920.7043079504092,1500.0,1799.5716040919967,1451.9153794119409,119.12686673639688,306.8212705395441
4986,2997,Joao Miyao,338,Ricardo Vieira,SUB,Heel hook,-1,-1,,66KG,M,4F,2013,564,1500.0,1500.0,1543.6291918862767,1471.5584230486213,217.79986881992974,253.40459654564148
5060,1369,Dean Lister,2403,Joao Gabriel Rocha,SUB,Heel hook,-1,-1,,ABS,M,4F,2013,565,2047.1555713603102,1500.0,1945.8012374137543,1651.4246241282017,120.67052548425876,180.12408841700096
5059,3009,Keenan Cornelius,-1,Oskar Piechota,POINTS,,8,0,,ABS,M,4F,2013,566,1500.0,1500.0,1934.4630719854586,1405.867429604825,165.19478058179894,216.363832887151
5000,967,Jonathan Torres,358,Lucas Lepri,POINTS,,2,0,,77KG,M,4F,2013,567,1540.1282492586367,1500.0,1596.903992101582,1466.7388862034504,192.45608422931582,243.71896466489144
4974,595,Gabrielle Garcia,-1,Tammy Griego,POINTS,,-1,-1,,+60KG,F,SF,2013,568,1995.3815275108223,1500.0,2209.43373758421,1363.8222480579548,203.076828565385,317.1441066425606
5053,3009,Keenan Cornelius,6438,Erza Lennon,SUB,Heel hook,-1,-1,,ABS,M,R1,2013,569,1500.0,1500.0,1934.4630719854586,1288.995832064887,165.19478058179894,290.3189677472295
4993,5649,Gary Tonon,4302,Satori Kitaoka,SUB,RNC,-1,-1,,77KG,M,R1,2013,570,1500.0,1500.0,1375.6384272914838,1288.995832064887,210.3101951732469,290.3189677472295
4980,4163,Marcio Andre Barbosa Junior,-1,Robert Sabaruddin,POINTS,,6,0,,66KG,M,R1,2013,571,1500.0,1500.0,1576.602677659778,1337.6891050238826,270.911890437429,290.3189646747521
5037,733,Vinicius Magalhaes,6438,Wang Yan,SUB,Heel hook,-1,-1,,+99KG,M,R1,2013,572,2016.5787092630212,1500.0,1966.4560706382144,1385.7728807243495,135.44349815335306,320.03408357771104
5002,788,Kron Gracie,5649,Gary Tonon,SUB,RNC,-1,-1,,77KG,M,4F,2013,573,1781.908716950418,1500.0,2036.597143992627,1375.6384272914838,165.8837761178286,210.3101951732469
4995,967,Jonathan Torres,9587,Eduardo Rios,SUB,RNC,-1,-1,,77KG,M,R1,2013,574,1540.1282492586367,1500.0,1596.903992101582,1293.58718063362,192.45608422931582,276.0066993462942
5046,2403,Joao Gabriel Rocha,-1,Janne Pietilainen,POINTS,,3,0,,+99KG,M,4F,2013,575,1500.0,1500.0,1651.4246241282017,1305.2269234041933,180.12408841700096,290.3189666307005
5033,1369,Dean Lister,2956,Cristiano Lazzarini,SUB,Heel hook,-1,-1,,99KG,M,SF,2013,576,2047.1555713603102,1151.8182971745787,1945.8012374137543,915.0532243547668,120.67052548425876,262.5028734737678
5014,3009,Keenan Cornelius,4282,Oskar Piechota,SUB,D'arce choke,-1,-1,,88KG,M,4F,2013,577,1500.0,1500.0,1934.4630719854586,1405.867429604825,165.19478058179894,216.363832887151
5017,320,Romulo Barral,875,Lucas Leite,POINTS,,-1,-1,,88KG,M,4F,2013,578,1448.6852594019713,1500.0,1687.8093610159244,1421.0859402931635,139.4125894872482,234.78552057285074
4983,147,Rubens Charles,4163,Marcio Andre Barbosa Junior,POINTS,,3,0,,66KG,M,4F,2013,579,1998.4818089477694,1500.0,2192.7316573930434,1576.602677659778,152.31007182357348,270.911890437429
4978,2997,Joao Miyao,1774,Mark Ramos,SUB,Calf slicer,-1,-1,,66KG,M,R1,2013,580,1500.0,1235.6434640975185,1543.6291918862767,1140.8660652293172,217.79986881992974,243.39590385782753
5022,1369,Dean Lister,6438,Jia Jang,SUB,Heel hook,-1,-1,,99KG,M,R1,2013,581,2047.1555713603102,1500.0,1945.8012374137543,1387.7459088882767,120.67052548425876,323.68196573404873
5012,875,Lucas Leite,-1,Josh Hayden,POINTS,,-1,-1,,88KG,M,R1,2013,582,1500.0,1500.0,1421.0859402931635,1337.6891050238826,234.78552057285074,290.3189646747521
4997,2107,Otavio Sousa,4302,Youngnam Noh,SUB,RNC,-1,-1,,77KG,M,R1,2013,583,1500.0,1500.0,1842.6970269299647,1288.995832064887,208.9254605847968,290.3189677472295
4989,1398,Justin Rader,2997,Joao Miyao,POINTS,,-1,-1,,66KG,M,3PLC,2013,584,1573.5980592338237,1500.0,1669.3440015041137,1543.6291918862767,168.30651743834815,217.79986881992974
5044,2452,Orlando Sanchez,4302,Kitner Mendoga,SUB,RNC,-1,-1,,+99KG,M,R1,2013,585,1500.0,1500.0,1582.9466206331833,1288.995832064887,257.2973007176468,290.3189677472295
4973,595,Gabrielle Garcia,4282,Yurika Nakakura,SUB,D'arce choke,-1,-1,,+60KG,F,4F,2013,586,1995.3815275108223,1500.0,2209.43373758421,1333.3208665251484,203.076828565385,317.1441081450575
4975,595,Gabrielle Garcia,-1,Fernanda Mazelli,SUB,,-1,-1,,+60KG,F,F,2013,587,1995.3815275108223,1500.0,2209.43373758421,1225.39289290355,203.076828565385,317.1441155153629
4999,2107,Otavio Sousa,4455,Ben Henderson,SUB,Omoplata,-1,-1,,77KG,M,4F,2013,588,1500.0,1500.0,1842.6970269299647,1251.6643204639831,208.9254605847968,290.31897065013663
5006,3009,Keenan Cornelius,1523,Clark Gracie,POINTS,,4,2,,88KG,M,R1,2013,589,1500.0,1337.6891050238826,1934.4630719854586,1249.4578879835499,165.19478058179894,256.3451719903071
5020,3009,Keenan Cornelius,919,Pablo Popovitch,SUB,Verbal tap,-1,-1,,88KG,M,3PLC,2013,590,1500.0,1920.7043079504092,1934.4630719854586,1799.5716040919967,165.19478058179894,119.12686673639688
5064,3009,Keenan Cornelius,1369,Dean Lister,POINTS,,-1,-1,,ABS,M,3PLC,2013,591,1500.0,2047.1555713603102,1934.4630719854586,1945.8012374137543,165.19478058179894,120.67052548425876
5031,1272,Leonardo Nogueira,-1,Mikael Knutsson,POINTS,,-1,-1,,99KG,M,4F,2013,592,1500.0,1500.0,1556.2200372754264,1305.2269234041933,196.54968113095484,290.3189666307005
5028,1272,Leonardo Nogueira,-1,Alian Drueco,SUB,Guillotine,-1,-1,,99KG,M,R1,2013,593,1500.0,1500.0,1556.2200372754264,1288.995832064887,196.54968113095484,290.3189677472295
5063,984,Marcus Almeida,1369,Dean Lister,POINTS,,5,0,,ABS,M,SF,2013,594,1500.0,2047.1555713603102,2174.7270043536764,1945.8012374137543,180.01181858962178,120.67052548425876
5066,232,Jose Mario Sperry,322,Fabio Gurgel,DECISION,,-1,-1,,ABS,M,SPF,2013,595,2015.013574122925,1500.0,2040.5649773413302,1364.7358611444042,146.06824831117237,319.74028957273674
4996,419,Leonardo Vieira,-1,Sotaro Yamada,POINTS,,6,0,,77KG,M,R1,2013,596,1835.447399656895,1500.0,1809.7724966939882,1435.46902369755,103.82270245295985,292.38338693209715
5018,576,Rafael Lovato Jr,919,Pablo Popovitch,POINTS,,-1,-1,,88KG,M,SF,2013,597,1458.1815317871103,1920.7043079504092,1585.1905827783962,1799.5716040919967,128.87011892540093,119.12686673639688
5026,644,Joao Assis,-1,Liu Wen,POINTS,,9,0,,99KG,M,R1,2013,598,1777.1008337336493,1500.0,2054.4480419605825,1416.7313014992335,161.19807987232784,288.15127533302984
5030,644,Joao Assis,-1,Tomasz Narkun,POINTS,,3,0,,99KG,M,4F,2013,599,1777.1008337336493,1500.0,2054.4480419605825,1376.2169948481167,161.19807987232784,288.15127676023224
5055,2403,Joao Gabriel Rocha,-1,David Avellan,POINTS,,-1,-1,,ABS,M,R1,2013,600,1500.0,1519.8886233923724,1651.4246241282017,1479.962594434658,180.12408841700096,148.0671797593729
5021,320,Romulo Barral,576,Rafael Lovato Jr,POINTS,,-1,-1,,88KG,M,F,2013,601,1448.6852594019713,1458.1815317871103,1687.8093610159244,1585.1905827783962,139.4125894872482,128.87011892540093
5045,5861,Jared Dopp,733,Vinicius Magalhaes,POINTS,,-1,-1,,+99KG,M,4F,2013,602,1500.0,2016.5787092630212,1711.9966261012898,1966.4560706382144,203.5746419533089,135.44349815335306
5058,224,Roberto Abreu,5649,Gary Tonon,POINTS,,-1,-1,,ABS,M,R1,2013,603,1847.8518188339217,1500.0,1937.4625963360263,1375.6384272914838,130.7766412453574,210.3101951732469
4977,338,Ricardo Vieira,-1,Yuta Sasaki,SUB,Guillotine,-1,-1,,66KG,M,R1,2013,604,1500.0,1500.0,1471.5584230486213,1288.995832064887,253.40459654564148,290.3189677472295
5057,224,Roberto Abreu,-1,Kamil Huminski,POINTS,,-1,-1,,ABS,M,R1,2013,605,1847.8518188339217,1500.0,1937.4625963360263,1435.3167839307478,130.7766412453574,296.2154293818599
5062,224,Roberto Abreu,3009,Keenan Cornelius,POINTS,,-1,-1,,ABS,M,SF,2013,606,1847.8518188339217,1500.0,1937.4625963360263,1934.4630719854586,130.7766412453574,165.19478058179894
5065,224,Roberto Abreu,984,Marcus Almeida,POINTS,,10,0,,ABS,M,F,2013,607,1847.8518188339217,1500.0,1937.4625963360263,2174.7270043536764,130.7766412453574,180.01181858962178
4982,-1,Nicolas Renier,1023,Baret Yoshida,POINTS,,-1,-1,,66KG,M,R1,2013,608,1350.2294626574665,1742.8925801192954,1505.6074888553514,1691.3533437841736,223.76797199403515,118.89428799066792
5043,224,Roberto Abreu,5463,Mike Martelle,SUB,Armbar,-1,-1,,+99KG,M,R1,2013,609,1847.8518188339217,1500.0,1937.4625963360263,1367.7535162349177,130.7766412453574,296.2154315842831
5051,224,Roberto Abreu,5861,Jared Dopp,POINTS,,-1,-1,,+99KG,M,3PLC,2013,610,1847.8518188339217,1500.0,1937.4625963360263,1711.9966261012898,130.7766412453574,203.5746419533089
5050,984,Marcus Almeida,224,Roberto Abreu,POINTS,,-1,-1,,+99KG,M,SF,2013,611,1500.0,1847.8518188339217,2174.7270043536764,1937.4625963360263,180.01181858962178,130.7766412453574
5061,984,Marcus Almeida,5649,Gary Tonon,POINTS,,-1,-1,,ABS,M,4F,2013,612,1500.0,1500.0,2174.7270043536764,1375.6384272914838,180.01181858962178,210.3101951732469
5052,984,Marcus Almeida,2403,Joao Gabriel Rocha,SUB,Heel hook,-1,-1,,+99KG,M,F,2013,613,1500.0,1500.0,2174.7270043536764,1651.4246241282017,180.01181858962178,180.12408841700096
5054,1369,Dean Lister,6438,Hideki Sekine,SUB,Heel hook,-1,-1,,ABS,M,R1,2013,614,2047.1555713603102,1500.0,1945.8012374137543,1196.8416972461362,120.67052548425876,274.6882133573501
5032,1369,Dean Lister,6438,Ezra Lenon,SUB,Heel hook,-1,-1,,99KG,M,4F,2013,615,2047.1555713603102,1500.0,1945.8012374137543,1323.8886390364387,120.67052548425876,323.68196852629706
4988,147,Rubens Charles,1398,Justin Rader,POINTS,,-1,-1,,66KG,M,SF,2013,616,1998.4818089477694,1573.5980592338237,2192.7316573930434,1669.3440015041137,152.31007182357348,168.30651743834815
5039,2403,Joao Gabriel Rocha,4302,Michael Wilson,SUB,RNC,-1,-1,,+99KG,M,R1,2013,617,1500.0,1500.0,1651.4246241282017,1288.995832064887,180.12408841700096,290.3189677472295
5004,2107,Otavio Sousa,419,Leonardo Vieira,POINTS,,-1,-1,,77KG,M,SF,2013,618,1500.0,1835.447399656895,1842.6970269299647,1809.7724966939882,208.9254605847968,103.82270245295985
5001,419,Leonardo Vieira,4328,AJ Agazarm,DECISION,,-1,-1,,77KG,M,4F,2013,619,1835.447399656895,1500.0,1809.7724966939882,1561.4815174779421,103.82270245295985,254.77394114447554
5035,1272,Leonardo Nogueira,2956,Cristiano Lazzarini,POINTS,,-1,-1,,99KG,M,3PLC,2013,620,1500.0,1151.8182971745787,1556.2200372754264,915.0532243547668,196.54968113095484,262.5028734737678
7915,247,Rodolfo Vieira,-1,Adam Sachnoff,SUB,Katagatame,-1,-1,,99KG,M,R1,2015,621,1629.267359251516,1500.0,1879.9018075388217,1321.1555067508566,141.60336756422296,277.15368720269817
7944,358,Lucas Lepri,-1,Gamrot Mateusz,POINTS,,3,0,,77KG,M,R1,2015,622,1466.7388862034504,1500.0,1644.7657950972034,1316.0178885301054,175.54010770654833,274.10535086415143
7899,3083,Abraham Marte Messina,-1,Juskowiak Mateusz,SUB,Triangle,-1,-1,,+99KG,M,R1,2015,623,1500.0,1500.0,1523.5777545802243,1288.995832064887,240.47043595418313,290.3189677472295
7912,2416,Felipe Pena,926,Roberto Alencar,POINTS,,3,0,,99KG,M,R1,2015,624,1500.0,1500.0,1895.276315153108,1337.6891050238826,214.1600477115542,290.3189646747521
7947,5061,Gabriel Rollo,7247,Enrico Cocco,POINTS,,8,0,,77KG,M,R1,2015,625,1500.0,1434.5708167037371,1469.8144779804525,1324.8193692579086,248.18807077885316,255.2620595373942
7920,644,Joao Assis,-1,Kamil Uminski,POINTS,,-1,-1,,99KG,M,4F,2015,626,2054.4480419605825,1711.004167935113,1990.7390719081984,1627.4614373491304,151.82117730423627,257.0164801798883
7968,174,Bruno Frazatto,4996,Geovanny Martinez,POINTS,,2,0,,66KG,M,SF,2015,627,1155.3200371275534,1500.0,1515.1092093081184,1433.7694657685038,213.19090829376123,202.57269628986631
7953,1386,Davi Ramos,446,Gilbert Burns,SUB,RNC,-1,-1,,77KG,M,SF,2015,628,1500.0,1500.0,2014.1041614880182,1775.191088932358,202.29917406710805,211.2667099887848
7972,2444,Mackenzie Dern,4488,Kethe Engen,SUB,Toe hold,-1,-1,,60KG,F,4F,2015,629,1500.0,1500.0,1890.5123854854635,1251.6643204639831,227.7354281204659,290.31897065013663
7914,6792,Cassio Francis,-1,Tobias G,SUB,,-1,-1,,99KG,M,R1,2015,630,1500.0,1500.0,1478.7982596663317,1288.995832064887,244.50759222689715,290.3189677472295
7977,2444,Mackenzie Dern,-1,Bia Mesquita,DECISION,,-1,-1,,60KG,F,SF,2015,631,1500.0,1500.0,1890.5123854854635,1331.1966688047223,227.7354281204659,290.3189650360231
7933,3009,Keenan Cornelius,410,Claudio Calasans,POINTS,,2,0,,88KG,M,4F,2015,632,1934.4630719854586,1425.060527165278,1872.3013352747914,1730.2497288299442,152.72581102641323,147.90593142471766
7950,446,Gilbert Burns,-1,Abdulkadirov Magomed,POINTS,,2,0,,77KG,M,4F,2015,633,1500.0,1500.0,1775.191088932358,1264.5938835132267,211.2667099887848,231.8184448886452
7898,543,Rodrigo Cavaca,-1,Hideki Sekine,DECISION,,-1,-1,,+99KG,M,R1,2015,634,1254.8479606260926,1196.8416972461362,1270.041421263797,1127.4399432933305,230.58707717144537,237.7700976533795
7918,84,Alexandre Ribeiro,-1,Hector Lombard,DECISION,,-1,-1,,99KG,M,4F,2015,635,1826.896906453305,1500.0,1810.5014919598639,1464.700566553676,86.8024284122224,290.354746091279
7943,5649,Gary Tonon,5258,Dillon Danis,SUB,Inside heel hook,-1,-1,,77KG,M,R1,2015,636,1375.6384272914838,1500.0,1406.6089251881215,1216.2425703646459,176.35931065494754,273.1012046767792
7911,84,Alexandre Ribeiro,4455,Yukiyasu Ozawa,SUB,Omoplata,-1,-1,,99KG,M,R1,2015,637,1826.896906453305,1500.0,1810.5014919598639,1364.3277254135764,86.8024284122224,290.3547489889352
7901,733,Vinicius Magalhaes,-1,Rodrigo Artilheiro,SUB,Twister,-1,-1,,+99KG,M,4F,2015,638,1966.4560706382144,1500.0,1918.5755768503684,1321.5671897599727,122.51698059752506,313.5356537027736
7939,1740,Yuri Simoes,3009,Keenan Cornelius,POINTS,,3,0,,88KG,M,F,2015,639,1500.0,1934.4630719854586,2056.26013962607,1872.3013352747914,168.0296266212449,152.72581102641323
7936,1740,Yuri Simoes,320,Romulo Barral,POINTS,,3,0,,88KG,M,SF,2015,640,1500.0,1687.8093610159244,2056.26013962607,1585.314682680094,168.0296266212449,123.82889587755626
7963,4996,Geovanny Martinez,8525,Alexandre Vieira,SUB,Armbar,-1,-1,,66KG,M,R1,2015,641,1500.0,1500.0,1433.7694657685038,1288.995832064887,202.57269628986631,290.3189677472295
7924,320,Romulo Barral,4977,C. Jones,SUB,Kimura,-1,-1,,88KG,M,R1,2015,642,1687.8093610159244,1500.0,1585.314682680094,1337.3684031226053,123.82889587755626,270.8348756492369
7989,247,Rodolfo Vieira,-1,Ben Henderson,SUB,Kimura,-1,-1,,ABS,M,R1,2015,643,1629.267359251516,1251.6643204639831,1879.9018075388217,1156.8493300995412,141.60336756422296,262.1981194782951
7932,320,Romulo Barral,4977,Nieman Gracie,SUB,Kimura,-1,-1,,88KG,M,4F,2015,644,1687.8093610159244,1500.0,1585.314682680094,1292.9626056772856,123.82889587755626,270.83487861998674
7928,576,Rafael Lovato Jr,-1,Hidemi Mihara,POINTS,,7,0,,88KG,M,R1,2015,645,1585.1905827783962,1500.0,1548.5500314029014,1361.0983219680909,115.50421175104863,259.0662669637267
7993,1740,Yuri Simoes,1369,Dean Lister,POINTS,,5,3,,ABS,M,4F,2015,646,1500.0,1945.8012374137543,2056.26013962607,1883.7965609109638,168.0296266212449,114.21727584471041
7937,3009,Keenan Cornelius,-1,Rustam Chsiev,DECISION,,-1,-1,,88KG,M,SF,2015,647,1934.4630719854586,1212.9072553231115,1872.3013352747914,1647.0976709520357,152.72581102641323,221.4196397586722
7934,1740,Yuri Simoes,4302,Zbigniew Tyszka,SUB,RNC,-1,-1,,88KG,M,4F,2015,648,1500.0,1471.1950861697132,2056.26013962607,1207.3860870473948,168.0296266212449,243.96776174529668
7988,1740,Yuri Simoes,-1,Hideki Shrek,DECISION,,-1,-1,,ABS,M,R1,2015,649,1500.0,1500.0,2056.26013962607,1386.3823752941346,168.0296266212449,290.3189624038993
7927,1740,Yuri Simoes,-1,Ricardo Mesquita,POINTS,,3,0,,88KG,M,R1,2015,650,1500.0,1500.0,2056.26013962607,1274.0148687725327,168.0296266212449,266.55230106698815
7935,-1,Rustam Chsiev,576,Rafael Lovato Jr,DECISION,,-1,-1,,88KG,M,4F,2015,651,1212.9072553231115,1585.1905827783962,1647.0976709520357,1548.5500314029014,221.4196397586722,115.50421175104863
7965,188,Augusto Mendes,7442,Edward Cummings,POINTS,,-1,-1,,66KG,M,4F,2015,652,1418.9536956117458,1500.0,1671.389321049681,1454.8365534532736,176.50376702565077,240.78836513392042
7970,188,Augusto Mendes,4996,Geovanny Martinez,SUB,Toe hold,-1,-1,,66KG,M,3RD,2015,653,1418.9536956117458,1500.0,1671.389321049681,1433.7694657685038,176.50376702565077,202.57269628986631
7904,5861,Jared Dopp,543,Rodrigo Cavaca,POINTS,,2,0,,+99KG,M,4F,2015,654,1711.9966261012898,1254.8479606260926,1760.6208103022143,1270.041421263797,158.34384961549816,230.58707717144537
7897,5861,Jared Dopp,8560,Gabriel Lucas,POINTS,,2,0,,+99KG,M,R1,2015,655,1711.9966261012898,1500.0,1760.6208103022143,1314.1819171748484,158.34384961549816,232.22600161045565
