index,match_id,winner_id,winner_name,loser_id,loser_name,win_type,submission,winner_points,loser_points,adv_pen,weight_class,sex,stage,year,event_id,winner_elo_start,loser_elo_start,winner_elo_end,loser_elo_end
54,1232,117,Ronaldo Souza,16,Marcelo Garcia,SUB,Kimura,-1,-1,,ABS,M,SF,2005,974,1101.0,1295.28,1135.67,1260.61
53,1195,117,Ronaldo Souza,112,Demian Maia,POINTS,,0,0,PEN,88KG,M,F,2005,975,1135.67,1137.59,1155.78,1117.48
52,795,117,Ronaldo Souza,278,Ricardo Almeida,POINTS,,6,0,,88KG,M,SF,2003,976,1155.78,1122.03,1173.84,1103.97
51,5021,320,Romulo Barral,576,Rafael Lovato Jr,POINTS,,-1,-1,,88KG,M,F,2013,977,1038.66,1074.33,1060.71,1052.28
50,5019,320,Romulo Barral,3009,Keenan Cornelius,POINTS,,-1,-1,,88KG,M,SF,2013,978,1060.71,1165.12,1086.55,1139.28
49,1235,505,Roger Gracie,117,Ronaldo Souza,SUB,RNC,-1,-1,,ABS,M,F,2005,979,1174.96,1173.84,1197.89,1150.91
48,1200,505,Roger Gracie,562,Eduardo Telles,SUB,Armbar,-1,-1,,99KG,M,4F,2005,980,1197.89,1005.49,1209.31,994.07
47,803,505,Roger Gracie,1817,Rigan Machado,POINTS,,-1,-1,,99KG,M,4F,2003,981,1209.31,1028.79,1219.76,1018.34
46,801,505,Roger Gracie,232,Jose Mario Sperry,POINTS,,5,0,,99KG,M,R1,2003,982,1219.76,1145.58,1235.55,1129.79
45,460,559,Rodrigo Medeiros,550,Roberto Magalhaes,POINTS,,10,0,,ABS,M,R1,2000,983,965.89,1003.23,988.03,981.09
44,7995,247,Rodolfo Vieira,576,Rafael Lovato Jr,POINTS,,5,0,,ABS,M,4F,2015,984,1075.2,1052.28,1093.88,1033.6
43,7923,247,Rodolfo Vieira,2416,Felipe Pena,DECISION,,-1,-1,,99KG,M,F,2015,985,1093.88,1143.22,1113.28,1123.82
42,7919,247,Rodolfo Vieira,6792,Cassio Francis,SUB,RNC,-1,-1,,99KG,M,4F,2015,986,1113.28,1023.0,1130.43,1005.85
41,505,195,Robson Moura,727,Alexandre de Freitas,POINTS,,-1,-1,,66KG,M,3PLC,2001,987,1031.96,1097.81,1055.71,1074.06
40,35017,10880,Roberto Jimenez,12703,Andy Varela,SUB,RNC,-1,-1,,77KG,M,R1,2022,988,967.78,1000.0,992.91,974.87
39,35090,224,Roberto Abreu,12922,Elder Cruz,POINTS,,3,0,,ABS,M,8F,2022,989,1068.14,1000.15,1084.28,984.01
38,13858,224,Roberto Abreu,5861,Jared Dopp,DECISION,,-1,-1,,+99KG,M,3RD,2017,990,1084.28,1095.17,1101.81,1077.64
37,13855,224,Roberto Abreu,5509,Victor Honorio,DECISION,,-1,-1,,+99KG,M,4F,2017,991,1101.81,1022.84,1115.01,1009.64
36,5065,224,Roberto Abreu,984,Marcus Almeida,POINTS,,10,0,,ABS,M,F,2013,992,1115.01,1229.77,1141.39,1203.39
35,5062,224,Roberto Abreu,3009,Keenan Cornelius,POINTS,,-1,-1,,ABS,M,SF,2013,993,1141.39,1139.28,1161.27,1119.4
34,5058,224,Roberto Abreu,5649,Gary Tonon,POINTS,,-1,-1,,ABS,M,R1,2013,994,1161.27,1051.09,1175.13,1037.23
33,5051,224,Roberto Abreu,5861,Jared Dopp,POINTS,,-1,-1,,+99KG,M,3PLC,2013,995,1175.13,1077.64,1189.66,1063.11
32,5048,224,Roberto Abreu,2452,Orlando Sanchez,POINTS,,-1,-1,,+99KG,M,4F,2013,996,1189.66,1044.9,1201.78,1032.78
31,35064,9559,Rida Haisam,224,Roberto Abreu,SUB,Armbar,-1,-1,,+99KG,M,R1,2022,997,960.27,1201.78,997.1,1164.95
30,21898,2999,Paulo Miyao,12003,Tye Ruotolo,POINTS,,4,0,,66KG,M,3RD,2019,998,1026.12,1045.46,1047.23,1024.35
29,13922,2999,Paulo Miyao,8069,Pablo Mantovani,POINTS,,10,0,,66KG,M,3RD,2017,999,1047.23,984.14,1063.64,967.73
28,13917,2999,Paulo Miyao,4996,Geovanny Martinez,POINTS,,8,2,,66KG,M,4F,2017,1000,1063.64,983.52,1079.11,968.05
27,35012,9344,Paul Schreiner,8105,Tommy Langaker,POINTS,,3,0,,77KG,M,R1,2022,1001,975.68,1000.0,997.08,978.6
26,3312,919,Pablo Popovitch,1617,Victor Estima,POINTS,,2,0,,ABS,M,4F,2011,1002,1061.07,1039.2,1079.81,1020.46
25,3292,919,Pablo Popovitch,576,Rafael Lovato Jr,POINTS,,-1,-1,,88KG,M,3PLC,2011,1003,1079.81,1033.6,1097.17,1016.24
24,3270,919,Pablo Popovitch,138,Sergio Moraes,POINTS,,2,0,,88KG,M,4F,2011,1004,1097.17,1032.96,1113.52,1016.61
23,2257,919,Pablo Popovitch,16,Marcelo Garcia,POINTS,,3,0,,77KG,M,F,2009,1005,1113.52,1260.61,1141.52,1232.61
22,1691,919,Pablo Popovitch,144,Andre Galvao,POINTS,,-1,-1,,77KG,M,SF,2007,1006,1141.52,1229.56,1166.48,1204.6
21,1181,919,Pablo Popovitch,1031,Jake Shields,POINTS,,5,0,,77KG,M,SF,2005,1007,1166.48,1038.07,1179.41,1025.14
20,1176,919,Pablo Popovitch,52,Renzo Gracie,POINTS,,4,0,,77KG,M,R1,2005,1008,1179.41,1139.32,1197.11,1121.62
19,777,919,Pablo Popovitch,687,Marcio Feitosa,POINTS,,-1,-1,,77KG,M,R1,2003,1009,1197.11,1117.23,1212.59,1101.75
18,21864,8069,Pablo Mantovani,8866,Thomas Halpin,POINTS,,13,0,,66KG,M,R1,2019,1010,967.73,1000.0,989.58,978.15
17,13918,8069,Pablo Mantovani,188,Augusto Mendes,DECISION,,-1,-1,,66KG,M,4F,2017,1011,989.58,1107.99,1012.16,1085.41
16,13856,2452,Orlando Sanchez,5861,Jared Dopp,DECISION,,-1,-1,,+99KG,M,SF,2017,1012,1032.78,1063.11,1051.26,1044.63
15,7908,2452,Orlando Sanchez,5861,Jared Dopp,DECISION,,-1,-1,,+99KG,M,F,2015,1013,1051.26,1044.63,1067.94,1027.95
14,7905,2452,Orlando Sanchez,733,Vinicius Magalhaes,DECISION,,-1,-1,,+99KG,M,SF,2015,1014,1067.94,1113.65,1087.16,1094.43
13,7902,2452,Orlando Sanchez,1369,Dean Lister,DECISION,,-1,-1,,+99KG,M,4F,2015,1015,1087.16,1171.52,1108.21,1150.47
12,7948,2107,Otavio Sousa,8394,Vagner Rocha,DECISION,,-1,-1,,77KG,M,4F,2015,1016,1001.94,1058.33,1021.68,1038.59
11,5004,2107,Otavio Sousa,419,Leonardo Vieira,POINTS,,-1,-1,,77KG,M,SF,2013,1017,1021.68,1145.31,1048.51,1118.48
10,35088,12110,Nick Rodriguez,12703,Andy Varela,POINTS,,17,0,,ABS,M,8F,2022,1018,997.25,974.87,1015.96,956.16
9,35071,12110,Nick Rodriguez,2416,Felipe Pena,POINTS,,3,0,,+99KG,M,SF,2022,1019,1015.96,1123.82,1041.98,1097.8
8,21883,12110,Nick Rodriguez,224,Roberto Abreu,DECISION,,-1,-1,,+99KG,M,SF,2019,1020,1041.98,1164.95,1064.76,1142.17
7,21822,12110,Nick Rodriguez,2452,Orlando Sanchez,POINTS,,0,0,PEN,+99KG,M,4F,2019,1021,1064.76,1108.21,1087.25,1085.72
6,21816,12110,Nick Rodriguez,5842,Mahamed Aly,DECISION,,-1,-1,,+99KG,M,R1,2019,1022,1087.25,1010.29,1100.54,997.0
5,35100,7507,Nicholas Meregali,12003,Tye Ruotolo,DECISION,,-1,-1,,ABS,M,SF,2022,1023,989.67,1024.35,1008.36,1005.66
4,35096,7507,Nicholas Meregali,11797,Giancarlo Bodoni,POINTS,,6,2,,ABS,M,4F,2022,1024,1008.36,1103.28,1033.69,1077.95
3,35057,7507,Nicholas Meregali,576,Rafael Lovato Jr,POINTS,,0,0,PEN,99KG,M,3RD,2022,1025,1033.69,1016.24,1052.69,997.24
2,35053,7507,Nicholas Meregali,1740,Yuri Simoes,DECISION,,-1,-1,,99KG,M,4F,2022,1026,1052.69,1208.18,1076.83,1184.04
1,35049,7507,Nicholas Meregali,9554,Henrique Cardoso,SUB,Kimura,-1,-1,,99KG,M,R1,2022,1027,1076.83,1000.0,1094.83,982.0
0,3314,484,Murilo Santana,733,Vinicius Magalhaes,DECISION,,-1,-1,,ABS,M,4F,2011,1028,982.82,1094.43,1005.1,1072.15
